temp,wind_speed,precip_prob,visibility,humidity,is_day,wind_gust,gust_delta,apparent_temp,ride_score
63.6,12.7,0.0,9.81,51.6,0.0,24.3,11.7,63.6,78.9
55.3,12.7,19.8,9.43,39.7,0.0,18.0,5.2,55.3,62.2
98.4,4.4,0.0,8.08,31.7,1.0,8.2,3.8,100.5,58.8
56.5,9.1,7.7,10.0,59.6,1.0,14.1,5.0,56.5,90.8
47.4,0.0,29.6,6.96,55.8,0.0,2.0,2.0,47.4,34.5
69.5,12.6,4.0,9.82,43.2,1.0,16.1,3.5,69.5,98.5
23.9,8.8,35.7,2.98,59.7,1.0,11.1,2.3,14.4,10.5
74.0,8.6,8.6,10.0,53.2,1.0,11.6,3.0,74.0,100.0
53.4,13.8,15.1,8.05,34.3,1.0,23.1,9.3,53.4,67.0
51.5,15.2,22.7,8.26,28.0,1.0,21.0,5.9,51.5,55.9
90.2,11.0,13.5,8.39,58.9,1.0,18.5,7.5,99.5,59.5
76.6,5.6,2.0,10.0,49.8,1.0,9.2,3.6,76.6,100.0
78.3,24.1,8.0,10.0,37.7,1.0,39.9,15.8,78.3,59.9
112.0,6.7,2.4,9.33,21.9,1.0,9.6,2.9,117.3,44.0
48.6,6.2,38.5,8.08,77.9,1.0,13.2,7.0,45.9,46.6
44.5,10.0,0.0,8.53,33.0,1.0,12.8,2.8,39.2,56.4
83.2,8.1,4.6,8.8,49.9,1.0,13.7,5.6,84.1,89.7
70.3,24.9,34.6,7.23,55.3,1.0,34.4,9.5,70.3,61.8
84.9,8.8,21.1,10.0,47.5,1.0,18.8,10.0,85.7,73.8
86.0,11.3,3.1,8.42,29.6,1.0,19.2,7.9,83.7,89.4
63.4,13.4,21.7,7.6,61.2,0.0,19.8,6.4,63.4,68.6
80.7,6.2,12.2,9.94,57.2,0.0,9.1,2.9,82.3,71.7
65.8,5.0,24.9,1.72,93.6,1.0,10.0,5.0,65.8,55.2
56.9,10.3,79.4,0.69,88.5,1.0,27.1,16.7,56.9,20.0
67.4,9.9,30.0,9.82,45.9,1.0,19.8,9.9,67.4,86.2
86.3,3.4,0.3,9.8,89.4,0.0,5.3,2.0,106.3,29.2
76.0,9.4,0.0,9.51,58.8,1.0,16.5,7.0,76.0,100.0
63.0,3.0,6.2,10.0,43.2,0.0,4.5,1.5,63.0,76.6
75.8,8.4,3.6,10.0,62.3,1.0,13.2,4.8,75.8,100.0
24.3,12.4,29.4,3.53,77.5,1.0,19.1,6.7,12.9,10.8
56.1,13.5,23.8,7.55,49.7,1.0,20.8,7.3,56.1,76.7
79.7,4.6,10.6,8.52,54.6,0.0,11.5,6.9,79.7,69.2
72.2,5.8,3.9,8.89,54.0,0.0,8.5,2.7,72.2,77.7
46.0,8.5,36.2,3.41,76.9,0.0,10.3,1.8,41.7,27.0
73.0,5.6,2.3,9.98,58.5,1.0,7.4,1.8,73.0,99.3
70.0,4.5,16.0,10.0,70.3,0.0,8.5,4.0,70.0,72.2
59.9,15.1,91.3,4.22,90.3,0.0,21.0,5.9,59.9,27.1
54.1,11.2,9.4,8.97,30.9,1.0,19.5,8.3,54.1,79.1
51.7,9.5,40.6,4.11,93.2,1.0,11.9,2.4,51.7,39.2
88.6,9.9,24.3,9.61,78.3,0.0,14.6,4.8,107.2,25.6
55.2,9.4,6.4,7.54,72.4,1.0,12.8,3.4,55.2,88.3
68.2,13.4,63.6,3.27,89.9,1.0,17.3,3.9,68.2,55.5
64.2,14.1,40.0,8.1,49.1,1.0,18.8,4.7,64.2,76.2
77.8,7.6,7.1,7.67,41.3,0.0,10.4,2.8,77.8,77.8
46.5,4.0,12.7,7.81,42.3,1.0,7.1,3.0,44.8,62.9
64.5,12.9,89.6,3.77,78.3,1.0,19.3,6.4,64.5,55.0
65.5,10.3,40.5,9.98,58.4,0.0,14.9,4.6,65.5,58.9
55.0,6.2,21.9,6.67,41.7,0.0,10.4,4.3,55.0,63.3
90.5,4.7,12.5,9.31,26.3,1.0,7.5,2.8,87.7,83.0
71.4,8.9,11.5,10.0,40.9,1.0,13.6,4.7,71.4,98.8
81.3,9.6,7.7,9.79,53.4,1.0,19.5,9.9,82.5,88.2
70.3,4.0,1.3,10.0,39.7,1.0,5.5,1.4,70.3,99.2
62.8,12.6,62.0,6.44,90.6,1.0,16.2,3.6,62.8,64.1
52.4,15.8,67.7,3.59,95.9,0.0,22.6,6.9,52.4,15.5
61.1,3.5,30.3,0.5,88.9,0.0,5.5,2.0,61.1,29.4
67.6,13.8,9.3,9.77,59.2,1.0,21.4,7.6,67.6,99.7
69.6,7.1,7.9,9.9,56.2,0.0,9.2,2.1,69.6,79.2
48.5,5.6,29.2,0.55,91.3,1.0,9.0,3.4,46.1,7.8
100.2,10.8,23.1,8.05,78.9,1.0,18.5,7.7,157.2,2.173065450194957
69.8,17.9,16.0,8.6,47.9,1.0,32.5,14.6,69.8,71.3
53.0,16.2,82.5,5.3,93.1,1.0,24.6,8.4,53.0,19.4
95.2,8.4,38.5,10.0,90.2,0.0,15.7,7.2,148.0,2.5219154771956065
92.6,15.7,35.1,9.65,71.6,1.0,20.6,4.9,115.7,19.8
65.9,41.2,85.9,2.65,100.0,0.0,51.6,10.4,65.9,5.5
24.1,8.0,2.2,6.0,59.8,0.0,10.1,2.1,15.3,34.1
55.2,16.7,23.1,10.0,58.0,0.0,25.6,9.0,55.2,54.5
53.2,14.2,21.7,7.7,51.4,1.0,18.4,4.2,53.2,69.4
97.2,8.6,21.7,8.15,93.4,1.0,20.3,11.7,164.2,7.453923226532066
79.1,13.6,3.1,8.5,48.5,1.0,20.5,6.9,79.1,89.1
39.2,20.7,11.4,10.0,53.7,1.0,26.2,5.6,29.3,19.6
56.2,1.9,29.9,0.72,89.5,0.0,3.0,1.1,56.2,29.4
68.2,16.7,59.0,0.74,87.4,0.0,20.1,3.5,68.2,27.0
44.0,7.8,22.7,7.05,76.5,1.0,14.3,6.5,39.6,44.5
65.8,8.1,48.7,6.69,71.7,1.0,16.3,8.2,65.8,77.0
69.8,19.5,64.5,2.85,99.9,1.0,25.6,6.0,69.8,41.0
74.0,30.8,8.9,9.81,39.7,1.0,40.9,10.2,74.0,71.0
69.8,5.1,15.3,9.91,66.2,1.0,12.0,6.9,69.8,91.6
57.3,16.7,24.6,8.19,41.8,1.0,23.1,6.4,57.3,67.2
41.0,10.2,13.8,8.41,43.8,1.0,14.1,3.9,34.8,55.3
53.7,16.0,68.1,6.51,100.0,1.0,20.7,4.7,53.7,32.1
-2.4,19.1,0.0,3.08,62.6,1.0,25.3,6.2,-24.8,7.662554590506073
44.3,16.4,24.2,9.79,53.0,0.0,23.1,6.7,37.0,23.8
21.1,19.4,42.8,8.88,49.0,0.0,27.1,7.8,5.9,6.8
31.4,26.9,67.7,5.96,51.3,0.0,33.2,6.3,17.5,0.0
52.5,11.8,20.2,8.91,47.2,1.0,17.5,5.7,52.5,70.1
54.0,5.2,46.1,1.31,96.7,0.0,7.2,2.0,54.0,19.7
51.4,12.3,34.3,5.99,76.2,0.0,18.1,5.8,51.4,41.6
96.4,5.8,5.1,5.9,89.6,1.0,8.8,3.1,153.8,5.142360564050473
51.5,6.7,23.5,1.82,94.2,1.0,9.3,2.7,51.5,37.7
69.1,8.3,11.4,9.23,58.7,0.0,18.1,9.8,69.1,75.5
55.2,0.0,26.3,9.32,64.8,1.0,0.8,0.8,55.2,76.7
69.6,5.2,10.0,8.24,67.8,0.0,8.6,3.4,69.6,79.9
46.4,10.9,13.4,10.0,61.8,1.0,14.4,3.5,41.3,58.7
87.7,9.2,4.3,10.0,55.9,0.0,12.6,3.4,92.7,63.3
75.4,6.4,5.1,10.0,53.1,1.0,8.7,2.3,75.4,100.0
46.8,12.0,39.7,8.63,75.1,1.0,16.9,4.9,41.4,46.2
51.6,3.0,55.1,0.16,100.0,0.0,4.4,1.3,51.6,4.062273495608968
87.5,7.9,2.8,10.0,47.0,0.0,14.3,6.4,89.3,64.7
53.2,5.9,31.3,0.68,92.7,1.0,8.8,2.9,53.2,23.1
23.8,12.4,47.5,8.6,55.3,1.0,18.9,6.5,12.3,17.4
53.9,15.1,11.7,8.88,47.9,1.0,18.7,3.6,53.9,64.9
43.4,11.5,6.9,8.41,55.9,1.0,22.7,11.2,37.4,52.6
93.0,8.8,26.6,8.17,70.1,1.0,11.2,2.4,115.5,30.6
49.5,12.5,13.8,8.74,61.6,1.0,18.5,6.0,44.6,59.0
93.0,8.8,13.2,8.42,79.0,1.0,14.1,5.3,124.2,46.6
65.6,11.7,0.2,9.25,55.4,1.0,18.4,6.8,65.6,97.1
65.2,30.5,6.8,7.01,52.3,1.0,42.9,12.4,65.2,62.6
54.5,16.3,10.8,8.07,50.4,1.0,21.5,5.2,54.5,63.2
67.6,4.4,8.5,9.05,73.3,0.0,6.1,1.7,67.6,80.5
68.6,22.6,9.4,7.15,40.4,0.0,29.9,7.3,68.6,59.8
66.6,6.5,7.0,10.0,24.0,1.0,8.1,1.7,66.6,99.3
70.3,16.4,81.1,4.73,100.0,0.0,22.3,6.0,70.3,35.9
71.3,6.8,14.5,8.13,47.3,0.0,9.2,2.4,71.3,77.1
74.1,7.7,12.6,8.34,49.1,0.0,10.7,3.0,74.1,78.9
106.1,8.5,23.4,7.76,61.2,1.0,10.9,2.4,155.6,1.8086325680845015
64.3,5.7,48.1,6.62,71.5,0.0,8.5,2.8,64.3,63.8
54.5,12.7,51.1,4.25,72.1,1.0,19.7,7.0,54.5,51.7
67.7,6.5,14.1,10.0,42.3,1.0,10.5,4.0,67.7,100.0
74.5,17.8,2.5,6.49,30.8,1.0,24.9,7.0,74.5,87.1
47.2,5.1,49.3,4.57,79.6,1.0,7.9,2.8,44.8,33.0
48.5,14.9,17.7,10.0,82.9,1.0,19.6,4.7,42.7,49.3
62.6,7.1,37.2,9.52,65.7,1.0,12.6,5.5,62.6,86.2
70.1,15.9,93.6,0.95,87.4,1.0,30.0,14.1,70.1,18.3
87.5,10.1,37.8,5.03,79.8,1.0,12.9,2.8,104.4,38.5
86.0,10.0,14.0,9.54,24.1,1.0,14.9,4.9,83.1,89.8
52.9,25.8,100.0,1.0,100.0,1.0,37.2,11.4,52.9,0.0
41.3,0.4,43.7,2.47,82.7,1.0,4.5,4.1,41.3,20.2
98.5,7.7,14.4,7.83,92.4,1.0,16.1,8.5,170.5,4.761837861755213
65.0,2.2,55.2,5.26,91.8,0.0,8.1,5.9,65.0,47.8
78.1,9.7,33.3,8.4,45.9,1.0,14.9,5.2,78.1,76.7
66.8,27.5,96.9,0.1,100.0,1.0,37.4,9.9,66.8,1.3005365493078287
67.1,24.8,88.7,2.0,100.0,1.0,46.9,22.1,67.1,11.7
45.8,14.3,21.8,7.68,43.7,1.0,17.5,3.2,39.4,43.2
74.2,9.7,6.5,9.52,53.2,1.0,13.1,3.3,74.2,100.0
16.6,11.6,26.2,9.51,34.9,1.0,16.3,4.7,3.6,27.9
57.0,22.7,77.8,3.71,79.5,0.0,33.6,10.9,57.0,18.3
67.1,12.7,40.1,5.16,78.1,1.0,19.3,6.6,67.1,73.3
57.8,11.8,36.2,5.85,79.8,1.0,16.8,5.1,57.8,65.0
89.9,8.8,2.1,10.0,50.7,0.0,14.1,5.2,94.8,61.2
66.1,6.5,55.3,2.67,85.3,1.0,9.4,2.9,66.1,56.5
106.4,8.3,20.3,8.21,77.2,1.0,11.9,3.5,188.9,5.470931614682746
39.2,10.6,40.0,4.68,65.8,1.0,15.0,4.4,32.4,25.9
67.2,8.0,9.8,10.0,52.9,1.0,11.9,3.9,67.2,97.8
58.7,6.3,0.0,9.95,30.1,1.0,9.2,2.9,58.7,88.3
55.0,3.4,57.0,1.57,93.7,1.0,5.9,2.5,55.0,33.5
56.2,9.8,24.2,7.88,48.2,1.0,18.7,8.9,56.2,80.7
35.2,18.5,40.6,5.64,49.4,0.0,27.1,8.7,24.6,0.0
52.5,9.3,40.9,9.2,85.0,0.0,13.7,4.4,52.5,42.3
45.1,10.4,41.8,9.63,55.5,0.0,13.5,3.1,39.7,27.8
44.9,5.2,16.7,0.1,88.8,1.0,11.3,6.1,42.1,5.6791634670516284
21.3,11.2,23.2,8.34,40.1,0.0,19.6,8.4,9.8,25.9
82.5,28.4,16.3,8.56,40.3,0.0,38.6,10.2,81.9,38.4
71.6,6.4,55.5,7.76,82.7,1.0,9.6,3.2,71.6,74.1
65.1,23.6,100.0,1.6,94.2,1.0,38.1,14.5,65.1,7.3
54.9,4.0,17.1,1.94,95.9,1.0,9.4,5.4,54.9,38.7
41.2,8.8,33.9,7.08,51.3,0.0,12.5,3.7,35.7,31.4
42.7,8.1,41.7,5.45,68.1,1.0,11.4,3.4,37.8,23.8
55.8,9.8,69.5,5.94,86.3,1.0,14.3,4.5,55.8,49.3
69.4,9.9,13.9,8.31,60.4,1.0,13.6,3.7,69.4,97.8
50.7,2.2,0.0,9.07,63.1,0.0,3.8,1.7,50.7,59.4
95.9,9.9,37.5,7.6,82.1,1.0,15.1,5.2,140.7,1.5891566151792462
64.3,39.2,75.9,2.15,98.1,1.0,66.2,27.0,64.3,3.4225876531059996
68.8,6.0,9.5,10.0,47.8,1.0,8.6,2.6,68.8,99.3
10.6,13.6,2.2,5.13,35.4,1.0,17.6,4.0,-5.1,6.4165004744864245
55.9,12.6,36.1,8.08,80.2,1.0,20.1,7.5,55.9,68.0
73.8,9.3,0.0,10.0,37.0,1.0,12.2,2.9,73.8,100.0
72.9,4.9,5.5,10.0,46.0,1.0,7.4,2.5,72.9,97.7
52.7,3.7,22.8,1.79,84.6,0.0,8.2,4.5,52.7,29.8
71.5,2.7,6.5,9.49,30.3,0.0,3.7,1.0,71.5,76.0
54.0,9.8,3.8,10.0,35.2,1.0,12.1,2.3,54.0,75.4
52.8,15.5,61.0,1.64,91.9,0.0,21.3,5.8,52.8,7.2
25.8,14.9,65.2,6.62,39.1,1.0,19.8,4.9,13.7,17.4
53.8,5.4,5.1,9.68,70.3,1.0,7.4,1.9,53.8,75.1
84.9,12.4,11.3,8.95,42.8,1.0,19.6,7.2,84.8,90.0
36.8,12.0,0.0,8.01,63.7,1.0,20.0,8.0,28.8,37.1
77.8,5.1,13.8,10.0,56.2,1.0,11.0,5.8,77.8,97.1
85.8,1.7,32.0,9.96,68.1,1.0,3.3,1.6,93.8,65.1
60.5,12.0,75.9,2.43,93.8,0.0,15.2,3.2,60.5,29.8
11.8,34.4,7.6,5.88,71.7,0.0,43.6,9.2,-11.0,2.0958045142281403
52.6,8.4,38.5,8.46,42.7,1.0,12.6,4.2,52.6,64.5
73.7,5.8,0.0,8.55,68.8,0.0,8.9,3.1,73.7,76.0
68.8,3.4,2.1,10.0,64.3,0.0,4.8,1.4,68.8,79.0
67.7,18.8,59.5,0.77,89.7,1.0,28.0,9.2,67.7,32.4
87.1,3.8,18.8,8.45,75.7,1.0,8.5,4.7,100.8,51.6
78.8,7.0,7.8,8.67,48.4,0.0,9.7,2.7,78.8,67.2
55.7,11.3,17.3,9.56,43.1,0.0,14.3,3.0,55.7,60.5
79.3,6.7,5.2,10.0,38.8,1.0,13.5,6.8,79.3,89.2
60.6,13.8,37.0,10.0,42.0,1.0,20.7,6.9,60.6,72.9
85.8,12.6,0.6,9.42,54.1,1.0,18.2,5.6,88.7,82.0
102.1,11.3,11.9,8.2,22.3,1.0,14.7,3.4,101.4,58.3
49.9,9.9,57.4,8.05,54.8,1.0,12.1,2.2,45.9,36.6
55.2,13.4,57.6,3.23,84.8,1.0,18.1,4.7,55.2,45.3
100.9,7.1,3.4,7.34,18.0,1.0,9.4,2.3,97.9,57.4
54.3,8.3,19.4,8.63,48.8,1.0,11.7,3.4,54.3,68.6
48.3,13.3,71.9,4.89,85.1,1.0,21.0,7.7,42.9,25.5
80.8,17.4,14.6,9.31,41.8,1.0,28.6,11.2,80.6,75.4
50.2,9.3,0.0,10.0,41.7,1.0,14.5,5.2,50.2,78.9
108.4,4.8,0.7,6.26,79.1,1.0,8.9,4.1,206.2,6.663437724593824
-22.0,23.6,18.6,7.55,32.3,1.0,31.6,8.0,-52.8,5.174445282792775
48.0,24.4,23.0,6.46,47.2,1.0,36.6,12.2,40.2,22.6
66.1,18.6,51.5,2.18,93.1,1.0,26.1,7.4,66.1,44.2
49.0,13.4,40.3,2.79,84.2,1.0,18.8,5.4,43.7,16.9
103.4,4.4,14.6,8.87,87.5,1.0,7.2,2.8,192.6,1.2163885393959344
66.3,2.1,7.9,10.0,62.9,0.0,4.6,2.5,66.3,77.0
52.1,9.3,15.8,9.97,61.7,1.0,13.3,4.1,52.1,66.4
56.7,9.4,53.8,1.73,95.4,1.0,12.2,2.8,56.7,35.7
77.3,9.6,14.9,9.91,75.3,1.0,12.6,3.0,77.3,99.2
80.4,9.7,15.0,9.61,57.4,1.0,12.6,2.9,82.0,83.5
68.8,5.2,3.1,9.31,51.4,1.0,11.9,6.6,68.8,98.8
93.5,10.7,10.0,9.75,85.2,1.0,17.5,6.7,133.1,6.799674644025643
78.0,11.6,8.2,8.91,39.7,1.0,16.2,4.6,78.0,100.0
50.7,0.0,71.8,2.74,100.0,1.0,6.5,6.5,50.7,30.8
61.3,12.6,18.5,6.55,57.5,1.0,15.7,3.1,61.3,77.5
107.4,10.1,0.0,9.58,18.5,1.0,14.5,4.4,106.8,47.9
88.8,16.4,5.5,8.47,24.1,1.0,33.8,17.4,85.7,62.3
60.1,34.9,100.0,2.7,91.5,1.0,48.6,13.7,60.1,0.0
67.9,0.5,1.4,10.0,53.8,0.0,7.8,7.3,67.9,79.8
54.6,11.6,25.4,8.48,46.3,1.0,16.0,4.4,54.6,62.7
89.6,14.0,66.7,6.88,70.0,1.0,23.0,8.9,104.7,33.6
65.8,4.8,0.0,10.0,47.5,1.0,11.6,6.7,65.8,99.1
2.8,4.9,21.1,10.0,45.7,0.0,19.6,14.7,-7.0,4.5213860497914995
52.2,12.1,35.6,1.88,70.6,1.0,17.6,5.4,52.2,37.6
53.1,16.0,71.3,3.86,93.7,1.0,22.9,6.9,53.1,15.5
59.9,9.5,8.2,10.0,45.9,1.0,13.3,3.8,59.9,85.4
53.6,5.2,63.2,1.04,95.2,0.0,6.9,1.7,53.6,12.7
67.0,10.8,28.8,9.37,60.2,1.0,15.0,4.2,67.0,84.9
62.0,16.6,0.0,10.0,40.1,1.0,20.7,4.1,62.0,90.5
84.5,10.0,0.5,10.0,66.5,1.0,19.3,9.3,90.3,77.7
48.1,8.1,11.1,7.68,50.4,1.0,14.6,6.5,44.4,61.3
87.7,6.6,31.5,7.5,78.0,1.0,8.9,2.4,104.0,43.7
82.8,24.8,14.0,6.53,50.9,1.0,30.7,5.9,83.9,67.2
54.7,10.4,44.8,6.75,72.0,1.0,18.2,7.8,54.7,54.9
97.3,8.3,17.5,6.4,90.2,1.0,11.6,3.3,159.9,4.035647533354843
50.9,6.9,36.4,0.5,91.3,1.0,9.2,2.2,50.9,24.1
71.6,6.6,76.0,3.63,100.0,1.0,10.4,3.8,71.6,52.2
75.8,7.2,0.0,9.5,57.3,1.0,9.9,2.6,75.8,100.0
55.2,5.2,51.8,2.47,87.7,0.0,11.0,5.8,55.2,33.9
41.7,6.6,27.0,3.93,68.5,0.0,16.1,9.5,37.4,20.1
54.5,6.2,20.3,7.37,86.6,0.0,8.4,2.3,54.5,53.0
55.9,19.3,24.7,8.75,54.7,1.0,26.0,6.7,55.9,66.6
52.2,8.8,38.3,5.61,64.3,1.0,16.8,7.9,52.2,59.0
66.8,33.3,7.9,8.66,28.3,1.0,50.4,17.2,66.8,60.0
61.4,7.2,28.9,7.44,81.7,1.0,12.8,5.6,61.4,70.2
56.2,0.7,40.5,0.1,100.0,0.0,1.8,1.1,56.2,2.2532240774757106
51.7,15.9,40.7,1.73,90.0,1.0,19.7,3.8,51.7,14.9
58.5,2.0,16.3,10.0,59.0,1.0,5.8,3.7,58.5,81.2
53.9,15.8,11.0,9.75,55.3,1.0,29.7,13.9,53.9,55.4
56.8,14.4,19.0,5.94,57.9,1.0,24.0,9.6,56.8,70.9
52.2,16.4,10.2,9.53,80.2,0.0,26.6,10.2,52.2,45.7
50.1,14.5,24.7,8.62,45.3,0.0,20.6,6.1,50.1,52.7
54.4,5.5,22.1,2.08,89.4,0.0,7.4,1.9,54.4,39.1
46.3,11.0,23.4,8.34,45.3,0.0,15.7,4.6,41.1,42.1
83.1,7.3,19.7,6.59,75.5,0.0,10.6,3.3,90.1,54.9
85.6,14.3,7.1,8.43,44.6,0.0,28.1,13.8,85.9,56.3
52.5,18.5,33.9,7.16,74.7,1.0,29.0,10.5,52.5,49.9
51.4,11.4,17.4,10.0,54.7,0.0,20.5,9.0,51.4,52.4
94.9,6.1,33.9,7.88,76.2,0.0,8.2,2.2,128.8,3.7739187001475125
94.8,6.2,52.3,8.92,76.4,1.0,11.6,5.4,128.6,2.7197749103459854
55.7,5.4,46.6,3.44,96.8,0.0,9.9,4.5,55.7,35.9
51.3,12.9,25.9,9.51,58.5,1.0,19.0,6.2,51.3,63.8
62.4,29.6,14.3,9.89,54.7,1.0,39.8,10.2,62.4,71.5
66.3,2.8,3.3,10.0,44.6,1.0,8.2,5.3,66.3,100.0
50.9,2.3,20.9,1.23,89.9,1.0,3.1,0.8,50.9,39.4
72.5,37.8,13.9,10.0,33.2,0.0,66.4,28.5,72.5,4.639695844280888
73.8,5.5,11.7,10.0,44.3,1.0,8.4,2.9,73.8,100.0
81.8,7.9,9.8,9.77,39.9,1.0,13.3,5.4,81.3,92.3
65.6,0.0,18.0,10.0,59.7,0.0,1.0,0.9,65.6,71.5
42.0,8.1,11.9,10.0,26.9,1.0,11.4,3.4,36.9,57.0
52.3,29.8,88.0,0.17,100.0,1.0,38.9,9.0,52.3,6.245861840229358
46.0,14.7,18.8,8.75,48.1,1.0,20.2,5.6,39.6,44.4
80.2,9.2,5.8,8.89,44.1,1.0,12.3,3.1,80.4,90.4
85.6,7.6,0.0,7.22,96.0,1.0,9.3,1.7,107.7,39.4
63.3,10.5,19.8,8.23,58.9,1.0,13.3,2.8,63.3,88.8
76.6,9.6,10.4,7.0,48.1,0.0,13.3,3.7,76.6,80.7
86.2,14.6,10.6,10.0,66.2,1.0,18.2,3.5,93.8,79.3
50.4,26.3,96.6,2.29,100.0,1.0,36.1,9.9,50.4,0.0
62.9,8.4,3.5,9.31,45.6,1.0,11.0,2.6,62.9,100.0
73.7,6.8,3.4,10.0,48.1,1.0,10.5,3.7,73.7,100.0
70.7,30.2,1.1,9.08,37.9,1.0,37.5,7.2,70.7,67.8
38.4,8.0,17.5,9.01,44.6,0.0,17.5,9.6,32.6,37.1
56.4,14.3,27.8,6.52,57.0,0.0,27.0,12.7,56.4,50.2
67.7,4.2,7.6,10.0,18.0,1.0,7.2,3.0,67.7,100.0
66.9,12.0,42.4,8.16,77.2,1.0,16.3,4.3,66.9,75.8
43.2,16.0,3.8,9.46,50.5,1.0,26.2,10.2,35.7,44.8
67.2,15.5,85.1,4.12,84.4,1.0,20.4,4.8,67.2,44.1
70.5,14.9,11.0,10.0,56.3,1.0,24.8,9.8,70.5,99.0
76.9,4.1,82.0,0.1,100.0,1.0,12.3,8.2,76.9,2.9599910876798194
40.6,10.5,31.9,3.16,42.8,1.0,14.0,3.5,34.2,28.0
67.9,5.3,7.3,9.86,65.8,1.0,8.4,3.0,67.9,100.0
57.3,13.6,32.5,8.37,77.6,0.0,21.0,7.4,57.3,58.0
63.6,27.7,6.7,8.94,36.8,0.0,37.3,9.6,63.6,57.3
54.9,13.5,30.0,10.0,54.9,0.0,21.4,7.8,54.9,49.8
55.9,16.6,62.7,2.45,85.9,0.0,25.0,8.4,55.9,26.3
55.1,12.3,14.9,8.51,67.8,0.0,16.3,4.1,55.1,70.5
61.2,25.7,6.5,10.0,31.4,1.0,33.3,7.6,61.2,60.5
64.3,6.1,3.0,9.8,45.7,1.0,9.3,3.2,64.3,98.1
64.2,2.7,2.7,8.47,45.7,0.0,8.0,5.4,64.2,80.7
68.4,8.7,1.5,9.33,35.9,1.0,15.9,7.2,68.4,100.0
54.0,12.2,57.2,5.11,94.2,0.0,16.2,4.0,54.0,29.7
57.7,5.8,12.0,9.25,28.5,1.0,12.5,6.7,57.7,87.5
70.7,25.8,8.5,10.0,25.6,1.0,38.5,12.7,70.7,63.7
34.7,12.8,7.9,8.27,38.0,0.0,19.2,6.5,25.8,29.8
77.3,12.5,19.1,10.0,39.8,0.0,18.0,5.5,77.3,69.5
60.9,17.0,32.2,10.0,51.3,1.0,24.8,7.8,60.9,64.2
53.1,2.2,31.8,1.67,100.0,0.0,2.7,0.4,53.1,25.9
65.7,7.2,0.0,10.0,64.3,0.0,9.9,2.7,65.7,77.7
79.1,5.4,6.0,8.89,48.3,0.0,12.4,7.0,79.1,71.2
94.1,8.8,43.4,9.17,67.7,0.0,12.9,4.1,117.3,18.7
76.5,9.2,8.0,9.77,37.4,1.0,11.3,2.1,76.5,98.0
62.5,6.6,0.0,9.2,65.9,0.0,9.6,3.1,62.5,75.4
84.2,18.0,17.8,10.0,57.8,1.0,35.0,17.1,87.2,51.1
57.3,6.6,20.8,8.87,43.3,0.0,12.8,6.2,57.3,58.7
79.4,11.9,22.6,9.83,66.1,1.0,21.0,9.1,79.4,80.6
54.6,8.3,34.6,10.0,43.0,0.0,14.9,6.6,54.6,47.8
29.1,4.6,2.3,6.43,59.6,1.0,7.2,2.5,24.1,42.2
70.7,4.5,10.4,9.61,44.1,1.0,8.3,3.8,70.7,99.5
52.9,14.9,67.1,2.49,90.7,1.0,20.8,5.9,52.9,29.3
18.1,7.1,8.6,8.11,53.0,1.0,8.9,1.8,8.7,42.2
20.3,12.8,64.2,6.24,67.1,0.0,21.3,8.5,7.6,11.1
54.8,13.1,28.3,9.94,34.9,1.0,19.3,6.2,54.8,61.2
75.0,11.1,2.8,10.0,52.1,0.0,18.9,7.8,75.0,75.4
39.4,20.4,16.4,9.86,45.9,1.0,31.7,11.3,29.5,11.7
65.6,0.2,9.6,8.77,46.1,0.0,2.0,1.8,65.6,76.6
108.3,11.7,1.6,9.85,19.3,1.0,18.9,7.2,108.7,43.4
66.0,12.4,25.8,10.0,70.6,1.0,17.1,4.7,66.0,86.8
77.6,12.1,5.6,10.0,55.1,1.0,16.4,4.3,77.6,100.0
84.0,8.5,0.0,9.96,20.6,0.0,12.2,3.6,81.3,73.2
64.1,8.4,16.3,10.0,56.2,0.0,11.1,2.7,64.1,69.5
69.6,11.5,3.0,10.0,46.8,1.0,15.9,4.4,69.6,100.0
44.7,4.9,14.2,7.86,34.5,1.0,7.2,2.3,42.0,59.3
70.5,8.3,5.9,10.0,45.0,0.0,10.8,2.5,70.5,75.7
92.9,17.3,18.3,8.57,73.1,1.0,25.5,8.2,117.8,25.1
53.6,5.4,11.1,0.85,93.0,0.0,7.7,2.3,53.6,32.3
57.3,12.4,18.7,8.86,37.7,1.0,18.0,5.6,57.3,76.8
93.2,3.6,33.8,9.5,77.2,1.0,15.9,12.3,123.0,22.2
68.8,10.7,76.9,4.81,91.5,0.0,18.7,8.0,68.8,49.5
45.0,12.1,31.8,10.0,41.1,0.0,16.5,4.4,39.1,32.2
35.1,14.4,11.8,6.37,54.3,0.0,19.5,5.1,25.8,30.8
91.2,7.3,16.5,7.43,80.8,1.0,11.8,4.5,118.7,31.4
65.4,0.0,14.8,9.02,47.7,0.0,6.8,6.8,65.4,80.3
69.4,9.3,16.8,9.81,44.5,0.0,14.5,5.1,69.4,71.9
56.2,13.9,29.1,10.0,54.8,1.0,20.6,6.7,56.2,75.1
67.0,8.8,34.2,8.21,53.1,0.0,19.8,11.0,67.0,69.2
56.5,10.4,17.0,10.0,43.5,1.0,19.1,8.7,56.5,80.7
52.9,13.3,11.2,5.18,57.5,1.0,18.2,4.9,52.9,71.6
